Selected parameters:
 1 Timeshift
 2 BX, nT (GSE, GSM)
 3 BY, nT (GSE)
 4 BZ, nT (GSE)
 5 Vx Velocity,km/s
 6 Vy Velocity, km/s
 7 Vz Velocity, km/s
 8 Proton Density, n/cc
 9 Proton Temperature, K
10 Flow pressure, nPa
11 AL-index, nT

YYYY DOY HR MN     1       2       3       4       5       6       7      8        9    10    11 
2015  77  7 21   2712    6.15   -9.20    4.12 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -93
2015  77  7 22   2719    5.97  -10.08    1.74 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -96
2015  77  7 23   2745    6.35   -9.81    1.69  -562.8   -78.4   -57.9   4.05  228945.  2.64   -88
2015  77  7 24   2635    5.79  -10.51   -0.69  -560.5   -78.0   -64.4   3.89  216514.  2.52   -94
2015  77  7 25   2424    2.93   -9.87    4.05  -575.0   -75.7   -37.2   3.33  190186.  2.25  -113
2015  77  7 26   2419    4.52   -9.53    3.30  -609.9   -70.5   -23.6   2.96  193196.  2.24  -131
2015  77  7 27   2490    5.72  -10.16    1.91  -552.7   -67.3   -43.8   3.37  205337.  2.10  -131
2015  77  7 28   2509    5.82  -10.20    1.25  -541.5   -57.5   -41.0   3.68  206347.  2.20  -129
2015  77  7 29   2373    5.27  -10.16   -0.53  -556.4   -65.6   -71.4   3.85  190623.  2.46  -124
2015  77  7 30   1774    3.36  -10.68    0.40  -570.9   -72.1   -34.1   3.38  231042.  2.25   -98
2015  77  7 31   1850    3.75  -10.65    0.83  -560.9   -66.9   -79.7   4.23  199381.  2.76   -79
2015  77  7 32   1645    2.89  -10.93    2.08 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -75
2015  77  7 33   1910    3.67  -10.54   -0.99  -584.0   -77.5   -26.5   2.97  182808.  2.07   -77
2015  77  7 34   2038    3.24  -10.58   -2.16  -577.7   -77.3   -52.4   3.50  188334.  2.40   -74
2015  77  7 35   2001    3.80  -10.58   -0.60  -566.9   -61.3  -117.5   5.21  201338.  3.54   -63
2015  77  7 36   2201    3.72   -9.48   -5.80  -564.1   -63.5   -89.6   4.37  221642.  2.90   -53
2015  77  7 37   2089    4.30   -9.70   -2.80  -566.4   -52.9  -128.5   5.41  220926.  3.69   -55
2015  77  7 38   2128    7.03   -9.22    2.99  -562.4   -52.1  -131.0   5.21  209581.  3.50   -56
2015  77  7 39   2085    5.40  -10.33    2.26  -551.0   -55.7   -31.2   3.51  213696.  2.16   -50
2015  77  7 40   2126    6.05   -9.26    4.03  -542.9   -50.2   -32.4   3.42  205624.  2.04   -35
2015  77  7 41   1839    2.70  -11.29    3.79  -567.8   -67.9   -28.7   3.02  188267.  1.98   -51
2015  77  7 42   1884    3.15  -11.49    2.78  -576.8   -76.9   -31.4   2.95  185468.  2.00   -60
2015  77  7 43   1918    3.12  -11.44    2.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -86
2015  77  7 44 999999 9999.99 9999.99 9999.99  -583.4   -81.3   -36.1   3.82  211744.  2.66  -116
2015  77  7 45   2011    3.69  -10.80    2.55  -583.4   -81.3   -36.1   3.82  211744.  2.66  -129
2015  77  7 46 999999 9999.99 9999.99 9999.99  -583.4   -81.3   -36.1   3.82  211744.  2.66  -134
2015  77  7 47   2137   10.13   -3.81    5.06 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -154
2015  77  7 48 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -180
2015  77  7 49 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -211
2015  77  7 50   2271    9.76   -5.67    4.44 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -255
2015  77  7 51 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -281
2015  77  7 52   2411    8.67   -6.27    5.74 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -283
2015  77  7 53   2451    7.97   -7.65    5.12  -523.1   -21.8   -19.0   2.93  219404.  1.61  -284
2015  77  7 54   2453    7.89   -8.23    4.31  -524.9   -27.0   -21.7   2.96  215683.  1.64  -273
2015  77  7 55   2484    7.53   -8.61    4.09  -531.8   -46.5   -32.0   3.10  201674.  1.77  -255
2015  77  7 56   2520    7.56   -9.02    3.00 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -238
2015  77  7 57   2560    7.91   -8.72    2.76  -534.8   -55.1   -36.9   3.17  189645.  1.84  -220
2015  77  7 58   2595    7.72   -8.76    3.30  -534.8   -55.1   -36.9   3.17  189645.  1.84  -217
2015  77  7 59   2630    7.77   -8.64    3.52 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -218
2015  77  8  0   2677    7.74   -8.47    3.68 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -218
2015  77  8  1   2712    8.73   -6.48    4.92 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -217
2015  77  8  2   2748    8.36   -7.47    3.84 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -208
2015  77  8  3   2770    3.03  -11.33   -0.33  -539.3   -46.0   -39.7   4.09  167418.  2.41  -196
2015  77  8  4   2384    5.67  -10.34    1.71  -554.5   -68.4   -50.2   3.95  222125.  2.49  -197
2015  77  8  5   2455    5.28  -10.56    0.73  -558.9   -68.9   -41.3   3.80  201280.  2.42  -210
2015  77  8  6   2340    4.57  -10.10   -1.03  -569.6   -77.3   -42.1   4.14  207965.  2.75  -233
2015  77  8  7   2310    5.21   -9.76   -0.49  -585.7   -69.7  -100.9   4.94  270205.  3.54  -255
2015  77  8  8   1731    7.88   -7.65    3.76  -585.7   -69.7  -100.9   4.94  270205.  3.54  -273
2015  77  8  9   2346    7.10   -7.21    6.34  -543.9   -33.2   -14.5   3.13  200478.  1.86  -275
2015  77  8 10   2420    7.12   -7.15    6.40  -539.5   -28.5   -15.1   3.02  193193.  1.76  -261
2015  77  8 11   2350    8.16   -7.03    5.17  -537.1   -36.2   -26.4   3.46  185905.  2.01  -267
2015  77  8 12   2157    8.94   -7.22    3.67  -527.0   -39.1   -41.5   4.09  218927.  2.30  -302
2015  77  8 13   2359    7.53   -6.56    6.18  -526.8   -37.7   -30.9   3.58  187245.  2.00  -266
2015  77  8 14   2481    8.04   -6.42    4.60  -521.0   -27.8   -36.7   4.29  188938.  2.35  -251
2015  77  8 15   2120    6.86   -5.14    7.22  -528.6   -37.1   -32.6   3.84  181666.  2.17  -239
2015  77  8 16   2245    7.05   -6.44    5.33  -535.6   -30.9   -28.8   4.28  212084.  2.47  -208
2015  77  8 17   1955    8.16   -7.68    0.82  -534.9   -46.4   -45.2   3.89  196527.  2.26  -160
2015  77  8 18   2058    7.94   -8.23   -1.45  -533.4   -44.9   -34.7   4.19  200181.  2.41  -148
2015  77  8 19   2094    7.27   -8.39   -1.90  -531.3   -46.1   -74.5   4.60  203725.  2.67  -158
2015  77  8 20   2122    8.14   -8.12   -0.31  -524.8   -44.0   -71.0   4.66  176476.  2.63  -161
2015  77  8 21   1860    7.83   -8.42    2.87  -532.4   -43.2   -44.1   4.09  196165.  2.35  -161
2015  77  8 22   2300    9.15   -7.61   -0.44  -543.2   -50.0   -28.2   3.85  210924.  2.30  -189
2015  77  8 23   2253    9.18   -7.36    0.60  -531.7   -46.3   -52.7   4.11  186167.  2.37  -259
2015  77  8 24   2206    9.60   -6.95    2.11  -516.5   -35.6   -68.9   4.15  166167.  2.27  -290
2015  77  8 25   2401    9.74   -6.63    2.16  -515.1   -22.0   -33.8   3.88  201032.  2.07  -255
2015  77  8 26   2206    9.69   -6.93    1.18  -509.7   -13.5   -35.0   4.13  191137.  2.16  -350
2015  77  8 27   2341    9.58   -6.81    1.94 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -481
2015  77  8 28   2456    9.99   -6.12    2.34  -512.9   -18.9   -41.7   4.47  191166.  2.37  -614
2015  77  8 29   2333    9.94   -6.21    1.95  -511.2   -19.0   -46.9   4.20  182052.  2.22  -689
2015  77  8 30   2082    9.20   -7.66    0.78  -524.8   -40.5   -38.1   3.86  188648.  2.15  -759
2015  77  8 31   2050    8.96   -8.00   -0.57  -521.4   -45.0   -61.8   4.21  169999.  2.34  -788
2015  77  8 32   2072    9.04   -7.95   -1.08  -521.4   -45.0   -61.8   4.21  169999.  2.34 -1022
2015  77  8 33   2092    8.41   -8.42   -2.59  -530.0   -47.3   -84.2   4.67  188367.  2.71  -906
2015  77  8 34   2132    8.65   -7.93   -3.12  -530.0   -47.3   -84.2   4.67  188367.  2.71  -791
2015  77  8 35   2188    8.33   -8.21   -3.28 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -883
2015  77  8 36   2238    9.10   -7.38   -2.73 99999.9 99999.9 99999.9 999.99 9999999. 99.99 -1015
2015  77  8 37   2292    8.52   -8.19   -2.52  -525.0   -42.2   -85.4   5.25  188509.  2.99  -964
2015  77  8 38   2230    6.45   -9.29    3.36  -531.4   -46.3   -71.6   4.89  194643.  2.84  -839
2015  77  8 39   2293    7.26   -8.75    1.94  -552.0   -59.6   -27.1   3.74  214383.  2.31  -757
2015  77  8 40   2332    8.06   -8.01    1.72  -547.1   -62.4   -34.5   4.21  219154.  2.56  -641
2015  77  8 41   2379    8.08   -7.84    1.24  -531.6   -47.3   -53.7   4.43  192554.  2.56  -595
2015  77  8 42   2339    6.49   -8.22    5.74  -512.6   -28.7   -77.4   4.70  160002.  2.53  -585
2015  77  8 43   2373    7.37   -8.01   -0.77 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -594
2015  77  8 44   2415    6.33   -9.46   -0.36 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -552
2015  77  8 45   2451    4.56  -10.96   -1.79 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -465
2015  77  8 46   2497    5.20   -9.52   -4.96  -565.9   -64.2  -104.3   5.61  212814.  3.76  -427
2015  77  8 47   2491    6.03   -9.31   -1.71  -565.6   -64.8  -103.0   5.54  214915.  3.71  -408
2015  77  8 48   2510    4.78  -10.02   -3.57  -561.8   -70.8   -83.2   4.83  230505.  3.17  -397
2015  77  8 49   2504    5.61  -10.30   -0.43  -556.4   -69.9   -37.2   4.10  207360.  2.59  -378
2015  77  8 50   2603    6.74   -9.67   -0.83 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -370
2015  77  8 51   2603    6.74   -9.67   -0.83 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -354
2015  77  8 52   2532    7.56   -9.36   -1.92  -537.2   -58.9   -63.7   4.67  227407.  2.77  -425
2015  77  8 53   2538    7.63   -9.36   -1.71  -537.2   -58.9   -63.7   4.67  227407.  2.77  -534
2015  77  8 54   2613    6.99   -9.49   -2.73  -549.9   -62.2   -89.4   5.30  220094.  3.33  -461
2015  77  8 55   2646    7.12   -8.93   -0.07  -530.9   -43.0   -49.7   4.84  204546.  2.77  -423
2015  77  8 56   2512    7.23   -9.01    2.10  -547.4   -62.6   -54.1   4.51  213965.  2.77  -380
2015  77  8 57   2386    6.91   -9.58    1.58  -545.6   -60.0   -51.8   4.82  217651.  2.93  -358
2015  77  8 58   2253    4.66  -11.10   -1.22  -554.8   -72.3   -46.0   4.07  213782.  2.57  -312
2015  77  8 59   2285    5.28  -11.00   -1.11  -556.9   -75.0   -49.9   4.12  219190.  2.62  -357
2015  77  9  0   2320    6.28   -6.84    5.86 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -375
2015  77  9  1   2353    6.92   -5.45    8.55 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -345
2015  77  9  2   2395    7.79   -6.18    7.19 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -342
2015  77  9  3   2433    7.69   -7.15    6.35  -537.0   -22.7   -12.2   3.51  198270.  2.03  -331
2015  77  9  4   2190    8.29   -8.38    2.72  -536.9   -22.7   -12.3   3.52  198864.  2.03  -337
2015  77  9  5   2349    5.61   -8.26    6.93  -531.8   -19.6   -16.8   3.85  232558.  2.18  -329
2015  77  9  6   2164    6.17  -10.40    2.89  -551.7   -69.4   -38.7   4.24  201662.  2.63  -320
2015  77  9  7   2153    6.46  -10.38    2.00  -548.1   -68.5   -37.9   4.29  204984.  2.63  -328
2015  77  9  8   2186    7.35   -9.90    1.37  -547.8   -68.4   -37.8   4.29  205353.  2.63  -339
2015  77  9  9   2216    7.76   -9.68    0.05  -530.7   -56.2   -49.4   4.44  186959.  2.55  -337
2015  77  9 10   2167    7.51   -9.25    2.24  -534.2   -55.9   -45.4   4.41  218298.  2.56  -335
2015  77  9 11   2135    7.02  -10.09    1.55  -544.5   -58.8   -31.9   3.98  186671.  2.40  -334
2015  77  9 12 999999 9999.99 9999.99 9999.99  -550.7   -60.0   -26.3   3.70  153902.  2.28  -331
2015  77  9 13   2121    8.29   -8.67   -2.15  -529.0   -52.1   -68.6   4.70  193387.  2.70  -316
2015  77  9 14   2128    7.94   -8.03   -4.22  -526.4   -44.2   -71.2   5.15  198044.  2.93  -307
2015  77  9 15   2052    6.79   -9.97   -1.86  -535.1   -57.5   -63.5   5.13  197186.  3.02  -299
2015  77  9 16   2040    7.29   -9.84   -0.85  -543.5   -67.6   -58.0   5.19  214954.  3.15  -307
2015  77  9 17   2037    6.72  -10.04   -1.70  -540.4   -65.6   -62.5   5.03  213697.  3.02  -302
2015  77  9 18   2022    6.10  -10.45    0.94  -545.9   -71.4   -49.6   4.74  212046.  2.90  -292
2015  77  9 19   2043    6.22  -10.35    2.05  -544.2   -66.0   -32.3   3.96  175237.  2.39  -293
2015  77  9 20   2075    7.23   -9.82   -0.06  -539.2   -63.1   -49.7   4.46  185232.  2.65  -333
2015  77  9 21   2104    7.03   -9.80    2.29  -536.6   -62.1   -54.6   4.57  176842.  2.69  -356
2015  77  9 22   1994    6.97  -10.06    0.31  -536.4   -63.0   -48.6   4.62  175054.  2.72  -350
2015  77  9 23   2167    6.79  -10.20   -0.03  -537.3   -62.5   -55.1   5.52  250631.  3.26  -339
2015  77  9 24   2146    7.17   -9.82    2.17  -541.8   -65.0   -43.8   4.90  208013.  2.94  -329
2015  77  9 25   2161    6.94  -10.05    1.92  -541.0   -65.7   -44.4   4.66  194149.  2.79  -353
2015  77  9 26   2161    6.55  -10.06    2.71  -539.8   -66.7   -45.1   4.34  175897.  2.59  -374
2015  77  9 27   2159    7.01  -10.31   -0.29  -542.7   -67.2   -54.1   4.87  170094.  2.94  -375
2015  77  9 28   2175    6.39  -10.31   -0.37  -542.7   -67.2   -54.1   4.87  170094.  2.94  -366
2015  77  9 29   2186    5.40  -10.88    3.05  -556.6   -71.6   -31.8   4.30  220558.  2.72  -392
2015  77  9 30   2198    4.66  -11.05    4.61  -561.4   -72.6   -29.5   4.12  192298.  2.65  -392
2015  77  9 31   2224    4.71  -11.30    4.14  -567.1   -73.8   -26.8   3.91  158156.  2.56  -408
2015  77  9 32   2256    4.42  -11.52    4.39 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -425
2015  77  9 33   2292    5.44  -10.21    5.46 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -435
2015  77  9 34   2323    4.68  -11.22    3.84 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -428
2015  77  9 35   2351    4.95  -11.01    4.79  -564.4   -71.1   -27.5   3.96  173384.  2.57  -426
2015  77  9 36   2381    5.53  -10.56    5.22  -564.4   -71.1   -27.5   3.96  173384.  2.57  -418
2015  77  9 37   2413    5.78  -10.75    4.38 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -417
2015  77  9 38   2447    6.26   -9.99    5.64 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -399
2015  77  9 39   2479    5.92   -9.87    5.63 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -412
2015  77  9 40   2507    6.64   -9.01    6.06 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -441
2015  77  9 41   2539    6.89   -9.03    5.79 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -435
2015  77  9 42   2576    6.06  -10.79    4.24 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -422
2015  77  9 43   2609    5.98  -11.21    3.72 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -412
2015  77  9 44   2641    4.89  -11.24    3.18  -559.4   -68.9   -25.6   3.73  171568.  2.37  -432
2015  77  9 45   2676    4.22  -11.60    1.39  -559.4   -68.9   -25.6   3.73  171568.  2.37  -446
2015  77  9 46   2708    4.40  -11.58    1.51  -566.6   -72.0   -35.3   4.48  177338.  2.93  -436
2015  77  9 47   2740    3.90  -11.99    0.57  -566.6   -72.0   -35.3   4.48  177338.  2.93  -404
2015  77  9 48   2775    3.64  -12.14    0.50 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -390
2015  77  9 49   2738    2.76  -12.16    1.57  -578.6   -74.2   -36.4   4.33  189889.  2.96  -362
2015  77  9 50   2683    2.32  -11.92    2.21  -579.1   -75.5   -34.3   4.53  204278.  3.10  -372
2015  77  9 51   2165    6.45   -9.68    4.33  -585.5   -76.4   -31.0   4.84  219713.  3.38  -376
2015  77  9 52   2346    5.57  -10.08    4.69  -572.2   -73.8   -29.4   4.19  181720.  2.80  -371
2015  77  9 53   2398    5.27  -10.35    4.40  -572.2   -73.8   -29.4   4.19  181720.  2.80  -360
2015  77  9 54   2423    6.31  -10.02    3.02 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -356
2015  77  9 55   2485    7.00   -9.78    3.59 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -380
2015  77  9 56   2456    7.17   -9.60    3.95 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -376
2015  77  9 57   2425    7.66   -9.59    5.16 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -341
2015  77  9 58   2110    7.70   -9.82    4.71 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -310
2015  77  9 59   2157    7.92   -9.39    4.72 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -336
2015  77 10  0   2192    7.10   -9.40    5.20 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -375
2015  77 10  1   2227    7.45   -9.56    4.58 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -370
2015  77 10  2   2262    6.95   -9.44    5.02 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -340
2015  77 10  3   2299    6.94   -9.69    4.58 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -367
2015  77 10  4   2322    7.14   -9.42    4.73 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -380
2015  77 10  5   2341    6.32  -10.11    4.30 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -374
2015  77 10  6   2346    6.92   -9.53    4.80 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -379
2015  77 10  7   2350    6.98   -9.95    4.44 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -357
2015  77 10  8   2352    6.53   -9.78    4.94 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -304
2015  77 10  9   2351    6.32   -9.47    5.88 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -284
2015  77 10 10   2381    6.57   -9.65    5.41 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -322
2015  77 10 11   2372    7.12   -9.13    5.84 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -331
2015  77 10 12   2369    5.80  -10.91    2.52 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -302
2015  77 10 13   2350    4.63  -11.56   -0.53 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -277
2015  77 10 14   2338    4.68  -11.29   -2.30 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -266
2015  77 10 15   2306    5.04  -11.30    1.14 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -281
2015  77 10 16   2315    6.57  -10.23    4.53 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -310
2015  77 10 17   2308    7.33   -8.46    6.65 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -305
2015  77 10 18   2306    6.82   -9.58    5.56 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -254
2015  77 10 19   2311    6.75  -10.34    3.49 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -222
2015  77 10 20   2315    4.31  -10.04    6.77 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -255
2015  77 10 21   2294    5.70  -10.46    5.39 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -257
2015  77 10 22   2276    4.77  -11.00    5.11 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -187
2015  77 10 23   2272    5.55  -10.51    5.10 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -144
2015  77 10 24   2291    4.70   -9.98    6.39 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -188
2015  77 10 25   2311    5.93  -11.10    2.29 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -235
2015  77 10 26   2332    6.03  -11.11    0.29 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -200
2015  77 10 27   2352    6.03  -10.99    0.71 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -147
2015  77 10 28   2375    6.44  -10.59    2.34 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -164
2015  77 10 29   2394    6.75  -10.13    3.11 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -203
2015  77 10 30   2419    6.85   -9.74    4.21 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -198
2015  77 10 31   2440    7.11   -8.86    5.71 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -139
2015  77 10 32   2462    7.05   -9.21    5.14 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -116
2015  77 10 33   2488    7.31   -8.69    3.63 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -190
2015  77 10 34   2516    6.19  -10.68   -1.80 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -270
2015  77 10 35   2536    6.47  -10.55    2.31 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -153
2015  77 10 36   2559    7.35  -10.07    2.44 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -190
2015  77 10 37   2584    7.78   -9.78    2.23 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -199
2015  77 10 38   2601    6.57  -10.43    3.29 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -189
2015  77 10 39   2620    7.84   -9.71    2.56 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -181
2015  77 10 40   2636    8.60   -8.95    2.15 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -282
2015  77 10 41   2650    6.34  -10.00    4.05 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -249
2015  77 10 42   2663    6.47  -10.40    2.86 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -247
2015  77 10 43   2678    6.30  -10.33    3.33 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -346
2015  77 10 44   2698    6.98   -9.69    3.69 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -316
2015  77 10 45   2705    7.73   -8.09    5.68 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -328
2015  77 10 46   2628    2.52  -11.44   -0.73  -624.3   -42.3   -48.1   5.75  255430.  4.53  -382
2015  77 10 47   2652    1.03  -11.38   -2.34  -607.8   -42.0   -51.5   6.03  269239.  4.51  -391
2015  77 10 48   2666    1.50  -11.55   -2.63  -595.2   -41.7   -54.2   6.23  279771.  4.47  -352
2015  77 10 49   2618    1.38  -11.86   -3.30  -602.6   -36.4   -49.4   5.75  226657.  4.22  -364
2015  77 10 50   2551    0.95  -12.31   -2.79  -599.6   -37.5   -49.6   5.94  241684.  4.32  -371
2015  77 10 51   2491   -0.01  -12.13   -2.95  -609.1   -39.3   -48.2   5.72  256075.  4.29  -351
2015  77 10 52   2505    0.49  -11.69   -3.95  -594.7   -33.1   -41.6   5.42  276061.  3.86  -364
2015  77 10 53   2500   -0.23  -11.15   -5.41  -593.6   -32.7   -41.1   5.41  277477.  3.84  -364
2015  77 10 54   2512    0.80  -11.98   -3.90  -596.6   -34.3   -53.6   6.11  257309.  4.40  -368
2015  77 10 55   2533    0.89  -11.37   -5.25  -596.6   -34.3   -53.6   6.11  257309.  4.40  -376
2015  77 10 56   2548    0.50  -11.14   -5.97  -598.1   -31.8   -54.1   5.93  257309.  4.29  -432
2015  77 10 57   2542    1.21  -11.35   -5.06  -593.4   -33.6   -50.1   5.71  201958.  4.06  -455
2015  77 10 58   2551    2.22  -11.67   -4.34  -586.4   -31.0   -51.4   5.20  191421.  3.61  -449
2015  77 10 59   2428    2.27  -12.20   -3.08  -588.2   -26.4   -58.1   5.13  183730.  3.59  -457
2015  77 11  0   2782   -0.53  -11.86   -4.41 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -440
2015  77 11  1   2683    1.61  -12.28   -2.79 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -462
2015  77 11  2   2713    3.36  -12.11    2.01 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -479
2015  77 11  3   2739    2.09  -12.44   -1.10 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -513
2015  77 11  4   2690    2.78  -12.18   -0.86  -586.6   -33.3   -39.5   5.05  211547.  3.50  -537
2015  77 11  5   2706    2.56  -12.14   -1.89  -587.5   -35.9   -38.6   5.10  205825.  3.55  -509
2015  77 11  6   2693    2.58  -11.78   -2.18  -596.3   -34.2   -44.4   5.81  249579.  4.17  -501
2015  77 11  7   2700    2.91  -11.82   -1.38  -592.9   -34.9   -44.6   6.52  271788.  4.63  -498
2015  77 11  8   2700    3.02  -11.84   -1.17  -592.9   -34.8   -44.2   6.45  269866.  4.58  -498
2015  77 11  9   2725    3.13  -11.70   -0.88  -592.6   -33.8   -40.4   5.70  250332.  4.03  -527
2015  77 11 10   2764    3.00  -11.78   -0.94 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -556
2015  77 11 11 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -609
2015  77 11 12 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -632
2015  77 11 13 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -627
2015  77 11 14   2940    5.09  -10.69    1.61 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -615
2015  77 11 15   3007    5.21  -10.73    0.50  -583.5   -30.2   -40.0   5.58  224429.  3.83  -638
2015  77 11 16   3059    5.10  -10.63    0.15  -577.1   -25.9   -36.2   5.24  214701.  3.51  -676
2015  77 11 17 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -700
2015  77 11 18   3280    3.27  -11.57   -1.17 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -738
2015  77 11 19   3299    4.60  -10.82   -0.30 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -772
2015  77 11 20   3078    7.16   -9.47    0.87  -562.0   -16.3   -36.1   5.58  245064.  3.54  -744
2015  77 11 21   2989    7.19   -9.16    1.91  -565.0   -16.0   -35.8   5.85  240578.  3.75  -705
2015  77 11 22   2916    7.24   -9.33    1.76  -563.7   -13.1   -35.6   6.03  234269.  3.85  -609
2015  77 11 23   2750    6.37  -10.25    0.87  -577.1   -26.2   -38.0   6.44  264529.  4.32  -611
2015  77 11 24   2784    6.69   -9.79    0.98  -570.2   -18.3   -39.3   5.95  219924.  3.89  -652
2015  77 11 25   2815    8.48   -8.01    2.37  -578.7   -22.6   -44.3   6.33  258986.  4.27  -600
2015  77 11 26   2808    8.64   -6.77    3.84  -565.2   -14.8   -37.5   6.86  233369.  4.41  -550
2015  77 11 27   2804    9.00   -5.27    5.24  -565.0    -0.8   -26.9   6.03  227136.  3.86  -493
